"namespace","kind","name","dump_line"
"PvZCards.Common","class","ChannelLoggerHistoryPersistorFactory","174728"
"PvZCards.Common","class","ChannelLoggerHistoryQueueAdapter","174796"
"PvZCards.Common","class","ChannelLoggerServer","174921"
"PvZCards.Common","class","CloseAndroidAppCommand","178742"
"PvZCards.Common","class","ClosePCAppCommand","174963"
"PvZCards.Common","class","ColorParameter","174998"
"PvZCards.Common","class","ColorSpriteParameter","175039"
"PvZCards.Common","class","CommonMessageBoxLocalizationKeys","182710"
"PvZCards.Common","class","ConfigureGenericMessageBoxSignal","176672"
"PvZCards.Common","class","ConfigureGenericYesNoMessageBoxSignal","176746"
"PvZCards.Common","interface","CopernicusClient","175048"
"PvZCards.Common","class","CopernicusCrashPoster","184542"
"PvZCards.Common","class","CopernicusFactory","175072"
"PvZCards.Common","enum","CopernicusTables","175112"
"PvZCards.Common","class","CountDown","175188"
"PvZCards.Common","class","CountdownIntervalSignal","175140"
"PvZCards.Common","class","CountryCodeSanitizer","175213"
"PvZCards.Common","class","CrazyDaveBinder","175300"
"PvZCards.Common","class","CrazyDaveIntroCompleteSignal","175228"
"PvZCards.Common","class","CrazyDaveMessageRunner","175318"
"PvZCards.Common","class","CrazyDaveOutroCompleteSignal","175237"
"PvZCards.Common","class","CrazyDaveTappedSignal","175273"
"PvZCards.Common","class","CrazyDaveView","175477"
"PvZCards.Common","class","CrazyDaveViewMediator","175534"
"PvZCards.Common","class","CustomAnimationEventEventArgs","175671"
"PvZCards.Common","class","DebugGlobalExceptionHandlerView","175695"
"PvZCards.Common","class","DeductSunAnimationSoundEventNameBuilder","175738"
"PvZCards.Common","class","DeductSunAnimationSoundEventParametersBuilder","175753"
"PvZCards.Common","class","DefaultNarrativeStateMachine","178914"
"PvZCards.Common","class","EditorLocaleProvider","175785"
"PvZCards.Common","class","EditorSetAssetPathsManifestCommand","173077"
"PvZCards.Common","class","EditorSetBootstrapAssetPathsManifestCommand","173105"
"PvZCards.Common","class","EditorSpecifiedLocale","175772"
"PvZCards.Common","class","EnableScreenInputBlockerSignal","180733"
"PvZCards.Common","class","ExcludeFromProject","175889"
"PvZCards.Common","enum","ExclusionTarget","175879"
"PvZCards.Common","interface","FacebookInfoProvider","175908"
"PvZCards.Common","class","FileSystemTextFileLoader","175920"
"PvZCards.Common","interface","FileWriter","183583"
"PvZCards.Common","class","FireActionFromSignalCommand","175948"
"PvZCards.Common","class","ForcedRotationSetter","175976"
"PvZCards.Common","class","FormattedCountDownTextUpdaterView","175991"
"PvZCards.Common","class","FormattedCountDownTextUpdaterViewMediator","176012"
"PvZCards.Common","class","FsSerializeEnumAsString","177831"
"PvZCards.Common","class","FsSerializePretty","177821"
"PvZCards.Common","interface","FtueAssetBundleTracker","173117"
"PvZCards.Common","class","FullScreenAnimationStateBehaviour","176094"
"PvZCards.Common","class","GatsAssetBundleDownloadManagerConfigurationProvider","173138"
"PvZCards.Common","class","GatsAvailableSignal","177623"
"PvZCards.Common","class","GatsBoolValue","176314"
"PvZCards.Common","interface","GatsClientInterface","176112"
"PvZCards.Common","interface","GatsConfig","177373"
"PvZCards.Common","class","GatsFactory","176163"
"PvZCards.Common","enum","GatsFeatureToggleKeys","176270"
"PvZCards.Common","class","GatsInitializer","177533"
"PvZCards.Common","enum","GatsPlatforms","177364"
"PvZCards.Common","class","GatsThrottle","176191"
"PvZCards.Common","class","GatsThrottleEnabled","176222"
"PvZCards.Common","class","GemCounterView","176343"
"PvZCards.Common","class","GemCounterViewMediator","176367"
"PvZCards.Common","class","GenericErrorBinder","176503"
"PvZCards.Common","class","GenericErrorMessageBoxParameters","182627"
"PvZCards.Common","class","GenericErrorMessageBoxScreen","176524"
"PvZCards.Common","class","GenericErrorMessageBoxView","176542"
"PvZCards.Common","class","GenericErrorMessageBoxViewMediator","176578"
"PvZCards.Common","class","GenericMessageBoxParameters","182744"
"PvZCards.Common","class","GenericMessageBoxScreen","182717"
"PvZCards.Common","class","GenericMessageBoxView","176639"
"PvZCards.Common","class","GenericMessageBoxViewMediator","176681"
"PvZCards.Common","class","GenericYesNoMessageBoxParameters","182837"
"PvZCards.Common","class","GenericYesNoMessageBoxView","176719"
"PvZCards.Common","class","GenericYesNoMessageBoxViewMediator","176755"
"PvZCards.Common","class","GenericYesNoMessageLoadableScreen","182866"
"PvZCards.Common","class","GpgsAchievementManager","171412"
"PvZCards.Common","class","HardCodedFacebookInfoProvider","176836"
"PvZCards.Common","class","HardCodedLocaleProvider","176851"
"PvZCards.Common","class","HeadQuartersViewLoadedSignal","181639"
"PvZCards.Common","class","HeroBinder","176899"
"PvZCards.Common","class","HeroesCopernicusClient","176935"
"PvZCards.Common","class","HeroesCopernicusComponent","177119"
"PvZCards.Common","class","HeroesCopernicusLog","177140"
"PvZCards.Common","class","HeroesGatsClient","177174"
"PvZCards.Common","class","HeroesGatsComponent","177332"
"PvZCards.Common","class","HeroesGatsConfig","177382"
"PvZCards.Common","class","HeroesResourceCache","180376"
"PvZCards.Common","class","HeroesSessionInfoProvider","177411"
"PvZCards.Common","class","HeroesUnityFilePersistor","175084"
"PvZCards.Common","class","HeroRewardBinder","176914"
"PvZCards.Common","class","HideCrazyDaveSignal","175264"
"PvZCards.Common","class","HideGenericErrorMessageCommand","177442"
"PvZCards.Common","class","HideGenericErrorMessageSignal","177433"
"PvZCards.Common","interface","IAchievementManager","171478"
"PvZCards.Common","interface","IAndroidApiLevelProvider","171546"
"PvZCards.Common","interface","IdInterpreter","173185"
"PvZCards.Common","class","IdInterpreterLoader","173350"
"PvZCards.Common","class","IEnumeratorExtensions","177483"
"PvZCards.Common","class","ImageAlphaSplitTextureSetter","184660"
"PvZCards.Common","class","InitializeGatsCommand","177632"
"PvZCards.Common","class","InitializeMainThreadActionRouterCommand","178627"
"PvZCards.Common","class","InitializeNimbleRecoveredTransactionHandlerCommand","179436"
"PvZCards.Common","class","InitializeSupersonicCommand","177691"
"PvZCards.Common","interface","IPlatformProvider","177743"
"PvZCards.Common","interface","IReachabilityDetector","177760"
"PvZCards.Common","interface","IScreenPropertiesProvider","184235"
"PvZCards.Common","class","Joiner","177776"
"PvZCards.Common","class","JsonEnabledAssetConstants","177798"
"PvZCards.Common","interface","JsonEnabledAssetProcessor","177811"
"PvZCards.Common","class","KeepTopHudCountsInSyncWithInventorySignal","176334"
"PvZCards.Common","class","LandingScreenStoreTutorialStartSignal","181603"
"PvZCards.Common","class","LaneCombatEffectAnimationSoundEventNameBuilder","177840"
"PvZCards.Common","class","LaneCombatEffectAnimationSoundEventParametersBuilder","177863"
"PvZCards.Common","class","LaneCombatStartSoundEventParametersBuilder","177888"
"PvZCards.Common","class","LanguageSupporter","177906"
"PvZCards.Common","class","ListUtils","177951"
"PvZCards.Common","interface","LoadableScreen","180808"
"PvZCards.Common","class","LoadedAssetBundle","172188"
"PvZCards.Common","interface","LocaleProvider","177968"
"PvZCards.Common","interface","LocalizedStringGenerator","177998"
"PvZCards.Common","struct","LogEntry","178007"
"PvZCards.Common","interface","LoggerHistoryPersistor","174897"
"PvZCards.Common","class","LoggerHistoryUpdater","178061"
"PvZCards.Common","class","LoggingDebugEntrySetBuilder","178253"
"PvZCards.Common","class","LoggingDebugScopeCommand","178129"
"PvZCards.Common","class","LogHistoryCleaner","178388"
"PvZCards.Common","class","LogHistoryCollectionProvider","178458"
"PvZCards.Common","class","LogHistoryItem","178441"
"PvZCards.Common","class","LogUploader","178550"
"PvZCards.Common","class","LogUploadResult","178502"
"PvZCards.Common","class","LogViewShower","183076"
"PvZCards.Common","class","MainThreadActionRouter","178694"
"PvZCards.Common","class","ManifestAssetBundleInfosProvider","173457"
"PvZCards.Common","class","ManualNimbleNetwork","179338"
"PvZCards.Common","class","MapDefaultTransitionsCommand","182155"
"PvZCards.Common","class","MaterialCache","184716"
"PvZCards.Common","class","MinimizeAndroidAppSignal","178733"
"PvZCards.Common","class","MockAchievementManager","171493"
"PvZCards.Common","enum","NarrativeEvent","178819"
"PvZCards.Common","class","NarrativeNotifier","178852"
"PvZCards.Common","class","NarrativeScreenView","178757"
"PvZCards.Common","class","NarrativeScreenViewMediator","178963"
"PvZCards.Common","enum","NarrativeState","178806"
"PvZCards.Common","interface","NarrativeStateMachine","178875"
"PvZCards.Common","class","NarrativeTapTimings","178832"
"PvZCards.Common","class","NavigateToScreenCommand","179032"
"PvZCards.Common","class","NavigationButtonView","179105"
"PvZCards.Common","class","NavigationButtonViewMediator","179121"
"PvZCards.Common","enum","NavigationType","179096"
"PvZCards.Common","class","NetworkRequestSpinnerMediator","179167"
"PvZCards.Common","class","NetworkRequestSpinnerView","179228"
"PvZCards.Common","class","NimbleCustomEventLogger","179255"
"PvZCards.Common","interface","NimbleCustomEventLoggerInterface","179246"
"PvZCards.Common","interface","NimbleNetwork","179302"
"PvZCards.Common","class","NimbleNetworkWrapper","179317"
"PvZCards.Common","interface","NimbleNotificationListener","179360"
"PvZCards.Common","class","NimbleNotificationListenerImpl","179390"
"PvZCards.Common","class","NimbleRecoveredTransactionHandler","179520"
"PvZCards.Common","interface","NimbleSynergyEnvironment","179646"
"PvZCards.Common","class","NimbleSynergyEnvironmentWrapper","179658"
"PvZCards.Common","class","NullAndroidApiLevelProvider","171567"
"PvZCards.Common","class","NullFtueAssetBundleTracker","173126"
"PvZCards.Common","class","NullHistoryPersistor","174906"
"PvZCards.Common","class","NullNarrativeStateMachine","178890"
"PvZCards.Common","class","NullThrottleOverrider","183895"
"PvZCards.Common","class","OriginAchievementManager","171511"
"PvZCards.Common","class","PCEscapeViewMediator","179676"
"PvZCards.Common","class","PlatformLocaleProvider","179704"
"PvZCards.Common","class","PlatformProviderFactory","179795"
"PvZCards.Common","class","PlayNextBattleSignal","181657"
"PvZCards.Common","class","PlayPveBattleAgainSignal","181666"
"PvZCards.Common","class","PortableStringHash","179807"
"PvZCards.Common","interface","PrecacheableResource","180146"
"PvZCards.Common","class","PrefabListLoadableScreen","179895"
"PvZCards.Common","class","PrefabListLoadableScreenWithContext","180014"
"PvZCards.Common","class","PrefabPathAttribute","180119"
"PvZCards.Common","interface","PreloadableResource","180137"
"PvZCards.Common","class","PvpHistoryQueueFilter","174839"
"PvZCards.Common","class","ReadyToShowScreenSignal","181576"
"PvZCards.Common","class","RegisterGUIWithSoundGeneratorCommand","174440"
"PvZCards.Common","class","RemoteAssetBundleUriCreator","173479"
"PvZCards.Common","class","RepeatableAction","180158"
"PvZCards.Common","class","RepeatableActionInvoker","180216"
"PvZCards.Common","interface","ResourceCache","180252"
"PvZCards.Common","class","ResourceLoaderInterpreter","173511"
"PvZCards.Common","class","ResourceTracker","173587"
"PvZCards.Common","interface","ResourceUncacher","180283"
"PvZCards.Common","class","SchedulePlayerBehaviorUpdateCommand","180476"
"PvZCards.Common","class","ScrapedBundleData","173061"
"PvZCards.Common","class","ScreenCloser","180516"
"PvZCards.Common","class","ScreenCloserMediator","180532"
"PvZCards.Common","class","ScreenConfig","180788"
"PvZCards.Common","class","ScreenGrid","180655"
"PvZCards.Common","class","ScreenInputBlockerView","180718"
"PvZCards.Common","class","ScreenInputBlockerViewMediator","180742"
"PvZCards.Common","interface","ScreenLoader","180868"
"PvZCards.Common","class","ScreenLoaderBinder","181303"
"PvZCards.Common","class","ScreenLoaderImpl","181011"
"PvZCards.Common","enum","ScreenLoadType","180856"
"PvZCards.Common","class","ScreenName","181330"
"PvZCards.Common","class","ScreenNotFoundOnStackException","181294"
"PvZCards.Common","struct","ScreenPopResult","180578"
"PvZCards.Common","class","ScreenRequestFactory","181408"
"PvZCards.Common","class","ScreenRoot","181475"
"PvZCards.Common","class","ScreenShaker","181500"
"PvZCards.Common","class","ScreenShakerMediator","181521"
"PvZCards.Common","class","ScreenStackStateRecorder","181737"
"PvZCards.Common","class","ScreenTransition","181873"
"PvZCards.Common","class","ScreenTransitionConfigFactory","181953"
"PvZCards.Common","class","ScreenTransitionFactory","181968"
"PvZCards.Common","class","ScreenTransitionQueue","182083"
"PvZCards.Common","class","ScreenTransitionType","182140"
"PvZCards.Common","interface","ScreenTransitionView","171779"
"PvZCards.Common","class","ScreenTransitionViewFactory","182224"
"PvZCards.Common","class","ScreenView","180054"
"PvZCards.Common","class","ScreenViewBase","180033"
"PvZCards.Common","class","ScrimHoleInvokeObjectClickActionSignal","175291"
"PvZCards.Common","class","ScrimHoleObjectClickedSignal","175282"
"PvZCards.Common","class","ScrollerAudioEventGenerator","174323"
"PvZCards.Common","class","SendCustomNimbleEventsCommand","182299"
"PvZCards.Common","interface","SessionInfoProvider","182327"
"PvZCards.Common","class","SetAvailableSunAnimationSoundEventNameBuilder","182342"
"PvZCards.Common","class","SetAvailableSunAnimationSoundEventParametersBuilder","182357"
"PvZCards.Common","class","SetGamePhaseIndicatorSoundEventNameBuilder","182376"
"PvZCards.Common","interface","SettableText","182394"
"PvZCards.Common","class","SettingsScreenBinder","182478"
"PvZCards.Common","class","SetupVersusScreenSignal","181675"
"PvZCards.Common","struct","ShakeData","181491"
"PvZCards.Common","class","ShakeScreenNotifier","182509"
"PvZCards.Common","class","ShakeScreenNotifierMediator","182532"
"PvZCards.Common","enum","ShakeScreenType","182499"
"PvZCards.Common","class","ShowAssetBundleDownloadProgressCommand","173634"
"PvZCards.Common","class","ShowCheatPurchaseFlowSelectorSignal","181684"
"PvZCards.Common","class","ShowCrazyDaveMessageSignal","175246"
"PvZCards.Common","class","ShowCrazyDaveSignal","175255"
"PvZCards.Common","class","ShowDeviceNotSupportedMessageCommand","182584"
"PvZCards.Common","class","ShowDeviceNotSupportedMessageSignal","182575"
